Consequent,Antecedent,Supp,Conf,Lift
2_NP,"('Y_L', 'insufficient_LE', 'medium_SL', 'low_S')",0.053,0.979,6.15
N_P,"('2_NP', 'Y_L', 'insufficient_LE', 'medium_SL', 'standard_H', 'N_WA')",0.082,0.994,1.016
N_WA,"('2_NP', 'Y_L', 'insufficient_LE', 'medium_SL', 'standard_H', 'N_P')",0.082,0.954,1.116
standard_H,"('2_NP', 'Y_L', 'insufficient_LE', 'medium_SL', 'N_WA', 'N_P')",0.082,0.997,2.002
medium_SL,"('2_NP', 'Y_L', 'insufficient_LE', 'standard_H', 'N_WA', 'N_P')",0.082,0.998,2.639
insufficient_LE,"('2_NP', 'Y_L', 'medium_SL', 'standard_H', 'N_WA', 'N_P')",0.082,0.85,3.281
Y_L,"('2_NP', 'insufficient_LE', 'medium_SL', 'standard_H', 'N_WA', 'N_P')",0.082,0.935,3.929
2_NP,"('Y_L', 'insufficient_LE', 'medium_SL', 'standard_H', 'N_WA', 'N_P')",0.082,0.99,6.215
N_WA,"('2_NP', 'Y_L', 'insufficient_LE', 'medium_SL', 'standard_H')",0.082,0.954,1.116
standard_H,"('2_NP', 'Y_L', 'insufficient_LE', 'medium_SL', 'N_WA')",0.082,0.997,2.002
medium_SL,"('2_NP', 'Y_L', 'insufficient_LE', 'standard_H', 'N_WA')",0.082,0.998,2.639
insufficient_LE,"('2_NP', 'Y_L', 'medium_SL', 'standard_H', 'N_WA')",0.082,0.849,3.28
Y_L,"('2_NP', 'insufficient_LE', 'medium_SL', 'standard_H', 'N_WA')",0.082,0.934,3.921
2_NP,"('Y_L', 'insufficient_LE', 'medium_SL', 'standard_H', 'N_WA')",0.082,0.99,6.216
N_P,"('2_NP', 'Y_L', 'insufficient_LE', 'medium_SL', 'standard_H')",0.086,0.995,1.016
standard_H,"('2_NP', 'Y_L', 'insufficient_LE', 'medium_SL', 'N_P')",0.086,0.997,2.003
medium_SL,"('2_NP', 'Y_L', 'insufficient_LE', 'standard_H', 'N_P')",0.086,0.997,2.637
insufficient_LE,"('2_NP', 'Y_L', 'medium_SL', 'standard_H', 'N_P')",0.086,0.85,3.282
Y_L,"('2_NP', 'insufficient_LE', 'medium_SL', 'standard_H', 'N_P')",0.086,0.932,3.915
2_NP,"('Y_L', 'insufficient_LE', 'medium_SL', 'standard_H', 'N_P')",0.086,0.989,6.213
standard_H,"('2_NP', 'Y_L', 'insufficient_LE', 'medium_SL')",0.086,0.997,2.003
medium_SL,"('2_NP', 'Y_L', 'insufficient_LE', 'standard_H')",0.086,0.997,2.637
insufficient_LE,"('2_NP', 'Y_L', 'medium_SL', 'standard_H')",0.086,0.848,3.274
Y_L,"('2_NP', 'insufficient_LE', 'medium_SL', 'standard_H')",0.086,0.929,3.902
2_NP,"('Y_L', 'insufficient_LE', 'medium_SL', 'standard_H')",0.086,0.989,6.214
N_P,"('2_NP', 'Y_L', 'insufficient_LE', 'medium_SL', 'N_WA')",0.082,0.994,1.016
N_WA,"('2_NP', 'Y_L', 'insufficient_LE', 'medium_SL', 'N_P')",0.082,0.954,1.116
medium_SL,"('2_NP', 'Y_L', 'insufficient_LE', 'N_WA', 'N_P')",0.082,0.993,2.626
insufficient_LE,"('2_NP', 'Y_L', 'medium_SL', 'N_WA', 'N_P')",0.082,0.846,3.265
Y_L,"('2_NP', 'insufficient_LE', 'medium_SL', 'N_WA', 'N_P')",0.082,0.925,3.885
2_NP,"('Y_L', 'insufficient_LE', 'medium_SL', 'N_WA', 'N_P')",0.082,0.973,6.112
N_WA,"('2_NP', 'Y_L', 'insufficient_LE', 'medium_SL')",0.083,0.955,1.116
medium_SL,"('2_NP', 'Y_L', 'insufficient_LE', 'N_WA')",0.083,0.993,2.626
insufficient_LE,"('2_NP', 'Y_L', 'medium_SL', 'N_WA')",0.083,0.845,3.263
Y_L,"('2_NP', 'insufficient_LE', 'medium_SL', 'N_WA')",0.083,0.923,3.878
2_NP,"('Y_L', 'insufficient_LE', 'medium_SL', 'N_WA')",0.083,0.973,6.113
N_P,"('2_NP', 'Y_L', 'insufficient_LE', 'medium_SL')",0.086,0.995,1.016
medium_SL,"('2_NP', 'Y_L', 'insufficient_LE', 'N_P')",0.086,0.992,2.625
insufficient_LE,"('2_NP', 'Y_L', 'medium_SL', 'N_P')",0.086,0.846,3.267
Y_L,"('2_NP', 'insufficient_LE', 'medium_SL', 'N_P')",0.086,0.918,3.854
2_NP,"('Y_L', 'insufficient_LE', 'medium_SL', 'N_P')",0.086,0.974,6.115
medium_SL,"('2_NP', 'Y_L', 'insufficient_LE')",0.087,0.992,2.625
insufficient_LE,"('2_NP', 'Y_L', 'medium_SL')",0.087,0.844,3.259
Y_L,"('2_NP', 'insufficient_LE', 'medium_SL')",0.087,0.915,3.842
2_NP,"('Y_L', 'insufficient_LE', 'medium_SL')",0.087,0.974,6.116
N_P,"('2_NP', 'Y_L', 'insufficient_LE', '3_T', 'low_S', 'standard_H', 'N_WA')",0.05,0.996,1.018
N_WA,"('2_NP', 'Y_L', 'insufficient_LE', '3_T', 'low_S', 'standard_H', 'N_P')",0.05,0.953,1.114
standard_H,"('2_NP', 'Y_L', 'insufficient_LE', '3_T', 'low_S', 'N_WA', 'N_P')",0.05,0.999,2.006
3_T,"('2_NP', 'Y_L', 'insufficient_LE', 'low_S', 'standard_H', 'N_WA', 'N_P')",0.05,0.992,2.31
insufficient_LE,"('2_NP', 'Y_L', '3_T', 'low_S', 'standard_H', 'N_WA', 'N_P')",0.05,0.857,3.309
Y_L,"('2_NP', 'insufficient_LE', '3_T', 'low_S', 'standard_H', 'N_WA', 'N_P')",0.05,0.964,4.05
2_NP,"('Y_L', 'insufficient_LE', '3_T', 'low_S', 'standard_H', 'N_WA', 'N_P')",0.05,0.991,6.223
N_WA,"('2_NP', 'Y_L', 'insufficient_LE', '3_T', 'low_S', 'standard_H')",0.051,0.953,1.115
standard_H,"('2_NP', 'Y_L', 'insufficient_LE', '3_T', 'low_S', 'N_WA')",0.051,0.999,2.006
3_T,"('2_NP', 'Y_L', 'insufficient_LE', 'low_S', 'standard_H', 'N_WA')",0.051,0.992,2.31
insufficient_LE,"('2_NP', 'Y_L', '3_T', 'low_S', 'standard_H', 'N_WA')",0.051,0.856,3.303
Y_L,"('2_NP', 'insufficient_LE', '3_T', 'low_S', 'standard_H', 'N_WA')",0.051,0.964,4.051
2_NP,"('Y_L', 'insufficient_LE', '3_T', 'low_S', 'standard_H', 'N_WA')",0.051,0.991,6.224
N_P,"('2_NP', 'Y_L', 'insufficient_LE', '3_T', 'low_S', 'standard_H')",0.053,0.996,1.018
standard_H,"('2_NP', 'Y_L', 'insufficient_LE', '3_T', 'low_S', 'N_P')",0.053,0.999,2.006
3_T,"('2_NP', 'Y_L', 'insufficient_LE', 'low_S', 'standard_H', 'N_P')",0.053,0.992,2.31
insufficient_LE,"('2_NP', 'Y_L', '3_T', 'low_S', 'standard_H', 'N_P')",0.053,0.859,3.316
Y_L,"('2_NP', 'insufficient_LE', '3_T', 'low_S', 'standard_H', 'N_P')",0.053,0.961,4.037
2_NP,"('Y_L', 'insufficient_LE', '3_T', 'low_S', 'standard_H', 'N_P')",0.053,0.991,6.226
standard_H,"('2_NP', 'Y_L', 'insufficient_LE', '3_T', 'low_S')",0.053,0.999,2.006
3_T,"('2_NP', 'Y_L', 'insufficient_LE', 'low_S', 'standard_H')",0.053,0.993,2.311
insufficient_LE,"('2_NP', 'Y_L', '3_T', 'low_S', 'standard_H')",0.053,0.855,3.3
Y_L,"('2_NP', 'insufficient_LE', '3_T', 'low_S', 'standard_H')",0.053,0.961,4.038
2_NP,"('Y_L', 'insufficient_LE', '3_T', 'low_S', 'standard_H')",0.053,0.991,6.226
N_P,"('2_NP', 'Y_L', 'insufficient_LE', '3_T', 'low_S', 'N_WA')",0.05,0.996,1.018
N_WA,"('2_NP', 'Y_L', 'insufficient_LE', '3_T', 'low_S', 'N_P')",0.05,0.953,1.115
3_T,"('2_NP', 'Y_L', 'insufficient_LE', 'low_S', 'N_WA', 'N_P')",0.05,0.988,2.301
insufficient_LE,"('2_NP', 'Y_L', '3_T', 'low_S', 'N_WA', 'N_P')",0.05,0.848,3.272
Y_L,"('2_NP', 'insufficient_LE', '3_T', 'low_S', 'N_WA', 'N_P')",0.05,0.957,4.019
2_NP,"('Y_L', 'insufficient_LE', '3_T', 'low_S', 'N_WA', 'N_P')",0.05,0.97,6.096
N_WA,"('2_NP', 'Y_L', 'insufficient_LE', '3_T', 'low_S')",0.051,0.954,1.115
3_T,"('2_NP', 'Y_L', 'insufficient_LE', 'low_S', 'N_WA')",0.051,0.988,2.301
insufficient_LE,"('2_NP', 'Y_L', '3_T', 'low_S', 'N_WA')",0.051,0.846,3.267
Y_L,"('2_NP', 'insufficient_LE', '3_T', 'low_S', 'N_WA')",0.051,0.957,4.02
2_NP,"('Y_L', 'insufficient_LE', '3_T', 'low_S', 'N_WA')",0.051,0.971,6.096
N_P,"('2_NP', 'Y_L', 'insufficient_LE', '3_T', 'low_S')",0.053,0.996,1.018
3_T,"('2_NP', 'Y_L', 'insufficient_LE', 'low_S', 'N_P')",0.053,0.989,2.302
insufficient_LE,"('2_NP', 'Y_L', '3_T', 'low_S', 'N_P')",0.053,0.85,3.281
Y_L,"('2_NP', 'insufficient_LE', '3_T', 'low_S', 'N_P')",0.053,0.952,3.999
2_NP,"('Y_L', 'insufficient_LE', '3_T', 'low_S', 'N_P')",0.053,0.972,6.104
3_T,"('2_NP', 'Y_L', 'insufficient_LE', 'low_S')",0.053,0.989,2.302
insufficient_LE,"('2_NP', 'Y_L', '3_T', 'low_S')",0.053,0.846,3.266
Y_L,"('2_NP', 'insufficient_LE', '3_T', 'low_S')",0.053,0.952,3.999
2_NP,"('Y_L', 'insufficient_LE', '3_T', 'low_S')",0.053,0.972,6.105
N_P,"('2_NP', 'Y_L', 'insufficient_LE', '3_T', 'standard_H', 'N_WA')",0.082,0.994,1.016
N_WA,"('2_NP', 'Y_L', 'insufficient_LE', '3_T', 'standard_H', 'N_P')",0.082,0.953,1.115
standard_H,"('2_NP', 'Y_L', 'insufficient_LE', '3_T', 'N_WA', 'N_P')",0.082,0.999,2.007
3_T,"('2_NP', 'Y_L', 'insufficient_LE', 'standard_H', 'N_WA', 'N_P')",0.082,0.995,2.317
insufficient_LE,"('2_NP', 'Y_L', '3_T', 'standard_H', 'N_WA', 'N_P')",0.082,0.856,3.305
Y_L,"('2_NP', 'insufficient_LE', '3_T', 'standard_H', 'N_WA', 'N_P')",0.082,0.953,4.004
2_NP,"('Y_L', 'insufficient_LE', '3_T', 'standard_H', 'N_WA', 'N_P')",0.082,0.992,6.23
N_WA,"('2_NP', 'Y_L', 'insufficient_LE', '3_T', 'standard_H')",0.082,0.954,1.115
standard_H,"('2_NP', 'Y_L', 'insufficient_LE', '3_T', 'N_WA')",0.082,0.999,2.007
3_T,"('2_NP', 'Y_L', 'insufficient_LE', 'standard_H', 'N_WA')",0.082,0.995,2.317
insufficient_LE,"('2_NP', 'Y_L', '3_T', 'standard_H', 'N_WA')",0.082,0.856,3.303
Y_L,"('2_NP', 'insufficient_LE', '3_T', 'standard_H', 'N_WA')",0.082,0.952,3.999
2_NP,"('Y_L', 'insufficient_LE', '3_T', 'standard_H', 'N_WA')",0.082,0.992,6.23
N_P,"('2_NP', 'Y_L', 'insufficient_LE', '3_T', 'standard_H')",0.086,0.995,1.016
standard_H,"('2_NP', 'Y_L', 'insufficient_LE', '3_T', 'N_P')",0.086,0.999,2.007
3_T,"('2_NP', 'Y_L', 'insufficient_LE', 'standard_H', 'N_P')",0.086,0.995,2.317
insufficient_LE,"('2_NP', 'Y_L', '3_T', 'standard_H', 'N_P')",0.086,0.856,3.306
Y_L,"('2_NP', 'insufficient_LE', '3_T', 'standard_H', 'N_P')",0.086,0.949,3.986
2_NP,"('Y_L', 'insufficient_LE', '3_T', 'standard_H', 'N_P')",0.086,0.992,6.233
standard_H,"('2_NP', 'Y_L', 'insufficient_LE', '3_T')",0.086,0.999,2.007
3_T,"('2_NP', 'Y_L', 'insufficient_LE', 'standard_H')",0.086,0.995,2.317
insufficient_LE,"('2_NP', 'Y_L', '3_T', 'standard_H')",0.086,0.854,3.297
Y_L,"('2_NP', 'insufficient_LE', '3_T', 'standard_H')",0.086,0.948,3.982
2_NP,"('Y_L', 'insufficient_LE', '3_T', 'standard_H')",0.086,0.992,6.233
N_P,"('2_NP', 'Y_L', 'insufficient_LE', '3_T', 'N_WA')",0.082,0.994,1.016
N_WA,"('2_NP', 'Y_L', 'insufficient_LE', '3_T', 'N_P')",0.082,0.953,1.115
3_T,"('2_NP', 'Y_L', 'insufficient_LE', 'N_WA', 'N_P')",0.082,0.988,2.3
insufficient_LE,"('2_NP', 'Y_L', '3_T', 'N_WA', 'N_P')",0.082,0.849,3.276
Y_L,"('2_NP', 'insufficient_LE', '3_T', 'N_WA', 'N_P')",0.082,0.946,3.974
2_NP,"('Y_L', 'insufficient_LE', '3_T', 'N_WA', 'N_P')",0.082,0.976,6.131
N_WA,"('2_NP', 'Y_L', 'insufficient_LE', '3_T')",0.082,0.954,1.115
3_T,"('2_NP', 'Y_L', 'insufficient_LE', 'N_WA')",0.082,0.988,2.3
insufficient_LE,"('2_NP', 'Y_L', '3_T', 'N_WA')",0.082,0.848,3.274
Y_L,"('2_NP', 'insufficient_LE', '3_T', 'N_WA')",0.082,0.945,3.969
2_NP,"('Y_L', 'insufficient_LE', '3_T', 'N_WA')",0.082,0.976,6.132
N_P,"('2_NP', 'Y_L', 'insufficient_LE', '3_T')",0.086,0.995,1.016
3_T,"('2_NP', 'Y_L', 'insufficient_LE', 'N_P')",0.086,0.988,2.301
insufficient_LE,"('2_NP', 'Y_L', '3_T', 'N_P')",0.086,0.849,3.278
Y_L,"('2_NP', 'insufficient_LE', '3_T', 'N_P')",0.086,0.938,3.94
2_NP,"('Y_L', 'insufficient_LE', '3_T', 'N_P')",0.086,0.977,6.138
3_T,"('2_NP', 'Y_L', 'insufficient_LE')",0.086,0.989,2.301
insufficient_LE,"('2_NP', 'Y_L', '3_T')",0.086,0.847,3.27
Y_L,"('2_NP', 'insufficient_LE', '3_T')",0.086,0.937,3.936
2_NP,"('Y_L', 'insufficient_LE', '3_T')",0.086,0.977,6.139
N_P,"('2_NP', 'Y_L', 'insufficient_LE', 'low_S', 'standard_H', 'N_WA')",0.051,0.996,1.018
N_WA,"('2_NP', 'Y_L', 'insufficient_LE', 'low_S', 'standard_H', 'N_P')",0.051,0.954,1.115
standard_H,"('2_NP', 'Y_L', 'insufficient_LE', 'low_S', 'N_WA', 'N_P')",0.051,0.995,1.998
insufficient_LE,"('2_NP', 'Y_L', 'low_S', 'standard_H', 'N_WA', 'N_P')",0.051,0.85,3.283
Y_L,"('2_NP', 'insufficient_LE', 'low_S', 'standard_H', 'N_WA', 'N_P')",0.051,0.935,3.927
2_NP,"('Y_L', 'insufficient_LE', 'low_S', 'standard_H', 'N_WA', 'N_P')",0.051,0.956,6.005
N_WA,"('2_NP', 'Y_L', 'insufficient_LE', 'low_S', 'standard_H')",0.051,0.954,1.115
standard_H,"('2_NP', 'Y_L', 'insufficient_LE', 'low_S', 'N_WA')",0.051,0.995,1.999
insufficient_LE,"('2_NP', 'Y_L', 'low_S', 'standard_H', 'N_WA')",0.051,0.849,3.277
Y_L,"('2_NP', 'insufficient_LE', 'low_S', 'standard_H', 'N_WA')",0.051,0.935,3.928
2_NP,"('Y_L', 'insufficient_LE', 'low_S', 'standard_H', 'N_WA')",0.051,0.956,6.006
N_P,"('2_NP', 'Y_L', 'insufficient_LE', 'low_S', 'standard_H')",0.053,0.996,1.018
standard_H,"('2_NP', 'Y_L', 'insufficient_LE', 'low_S', 'N_P')",0.053,0.995,1.999
insufficient_LE,"('2_NP', 'Y_L', 'low_S', 'standard_H', 'N_P')",0.053,0.853,3.292
Y_L,"('2_NP', 'insufficient_LE', 'low_S', 'standard_H', 'N_P')",0.053,0.926,3.888
2_NP,"('Y_L', 'insufficient_LE', 'low_S', 'standard_H', 'N_P')",0.053,0.953,5.988
standard_H,"('2_NP', 'Y_L', 'insufficient_LE', 'low_S')",0.053,0.995,1.999
insufficient_LE,"('2_NP', 'Y_L', 'low_S', 'standard_H')",0.053,0.849,3.276
Y_L,"('2_NP', 'insufficient_LE', 'low_S', 'standard_H')",0.053,0.926,3.889
2_NP,"('Y_L', 'insufficient_LE', 'low_S', 'standard_H')",0.053,0.954,5.989
N_P,"('2_NP', 'Y_L', 'insufficient_LE', 'low_S', 'N_WA')",0.051,0.996,1.018
N_WA,"('2_NP', 'Y_L', 'insufficient_LE', 'low_S', 'N_P')",0.051,0.954,1.115
insufficient_LE,"('2_NP', 'Y_L', 'low_S', 'N_WA', 'N_P')",0.051,0.834,3.221
Y_L,"('2_NP', 'insufficient_LE', 'low_S', 'N_WA', 'N_P')",0.051,0.915,3.844
N_WA,"('2_NP', 'Y_L', 'insufficient_LE', 'low_S')",0.051,0.954,1.115
insufficient_LE,"('2_NP', 'Y_L', 'low_S', 'N_WA')",0.051,0.833,3.216
Y_L,"('2_NP', 'insufficient_LE', 'low_S', 'N_WA')",0.051,0.915,3.845
N_P,"('2_NP', 'Y_L', 'insufficient_LE', 'low_S')",0.053,0.996,1.018
insufficient_LE,"('2_NP', 'Y_L', 'low_S', 'N_P')",0.053,0.837,3.232
Y_L,"('2_NP', 'insufficient_LE', 'low_S', 'N_P')",0.053,0.9,3.781
insufficient_LE,"('2_NP', 'Y_L', 'low_S')",0.054,0.833,3.217
Y_L,"('2_NP', 'insufficient_LE', 'low_S')",0.054,0.9,3.782
N_P,"('2_NP', 'Y_L', 'insufficient_LE', 'standard_H', 'N_WA')",0.082,0.994,1.016
N_WA,"('2_NP', 'Y_L', 'insufficient_LE', 'standard_H', 'N_P')",0.082,0.954,1.115
standard_H,"('2_NP', 'Y_L', 'insufficient_LE', 'N_WA', 'N_P')",0.082,0.992,1.993
insufficient_LE,"('2_NP', 'Y_L', 'standard_H', 'N_WA', 'N_P')",0.082,0.848,3.274
Y_L,"('2_NP', 'insufficient_LE', 'standard_H', 'N_WA', 'N_P')",0.082,0.907,3.811
2_NP,"('Y_L', 'insufficient_LE', 'standard_H', 'N_WA', 'N_P')",0.082,0.961,6.036
N_WA,"('2_NP', 'Y_L', 'insufficient_LE', 'standard_H')",0.083,0.954,1.115
standard_H,"('2_NP', 'Y_L', 'insufficient_LE', 'N_WA')",0.083,0.992,1.993
insufficient_LE,"('2_NP', 'Y_L', 'standard_H', 'N_WA')",0.083,0.847,3.272
Y_L,"('2_NP', 'insufficient_LE', 'standard_H', 'N_WA')",0.083,0.906,3.804
2_NP,"('Y_L', 'insufficient_LE', 'standard_H', 'N_WA')",0.083,0.961,6.037
N_P,"('2_NP', 'Y_L', 'insufficient_LE', 'standard_H')",0.086,0.995,1.016
standard_H,"('2_NP', 'Y_L', 'insufficient_LE', 'N_P')",0.086,0.992,1.994
insufficient_LE,"('2_NP', 'Y_L', 'standard_H', 'N_P')",0.086,0.848,3.275
Y_L,"('2_NP', 'insufficient_LE', 'standard_H', 'N_P')",0.086,0.9,3.779
2_NP,"('Y_L', 'insufficient_LE', 'standard_H', 'N_P')",0.086,0.96,6.029
standard_H,"('2_NP', 'Y_L', 'insufficient_LE')",0.087,0.992,1.994
insufficient_LE,"('2_NP', 'Y_L', 'standard_H')",0.087,0.846,3.267
Y_L,"('2_NP', 'insufficient_LE', 'standard_H')",0.087,0.897,3.768
2_NP,"('Y_L', 'insufficient_LE', 'standard_H')",0.087,0.96,6.03
N_P,"('2_NP', 'Y_L', 'insufficient_LE', 'N_WA')",0.083,0.994,1.016
N_WA,"('2_NP', 'Y_L', 'insufficient_LE', 'N_P')",0.083,0.954,1.115
insufficient_LE,"('2_NP', 'Y_L', 'N_WA', 'N_P')",0.083,0.836,3.229
Y_L,"('2_NP', 'insufficient_LE', 'N_WA', 'N_P')",0.083,0.885,3.716
N_WA,"('2_NP', 'Y_L', 'insufficient_LE')",0.083,0.954,1.115
insufficient_LE,"('2_NP', 'Y_L', 'N_WA')",0.083,0.836,3.228
Y_L,"('2_NP', 'insufficient_LE', 'N_WA')",0.083,0.883,3.71
N_P,"('2_NP', 'Y_L', 'insufficient_LE')",0.087,0.995,1.016
insufficient_LE,"('2_NP', 'Y_L', 'N_P')",0.087,0.837,3.233
Y_L,"('2_NP', 'insufficient_LE', 'N_P')",0.087,0.872,3.663
insufficient_LE,"('2_NP', 'Y_L')",0.087,0.835,3.225
Y_L,"('2_NP', 'insufficient_LE')",0.087,0.87,3.653
N_P,"('2_NP', 'Y_L', 'medium_SL', '3_T', 'low_S', 'standard_H', 'N_WA')",0.059,0.994,1.016
N_WA,"('2_NP', 'Y_L', 'medium_SL', '3_T', 'low_S', 'standard_H', 'N_P')",0.059,0.957,1.118
standard_H,"('2_NP', 'Y_L', 'medium_SL', '3_T', 'low_S', 'N_WA', 'N_P')",0.059,0.997,2.002
3_T,"('2_NP', 'Y_L', 'medium_SL', 'low_S', 'standard_H', 'N_WA', 'N_P')",0.059,0.988,2.299
medium_SL,"('2_NP', 'Y_L', '3_T', 'low_S', 'standard_H', 'N_WA', 'N_P')",0.059,1.0,2.645
Y_L,"('2_NP', 'medium_SL', '3_T', 'low_S', 'standard_H', 'N_WA', 'N_P')",0.059,0.946,3.975
2_NP,"('Y_L', 'medium_SL', '3_T', 'low_S', 'standard_H', 'N_WA', 'N_P')",0.059,0.995,6.253
N_WA,"('2_NP', 'Y_L', 'medium_SL', '3_T', 'low_S', 'standard_H')",0.059,0.954,1.115
standard_H,"('2_NP', 'Y_L', 'medium_SL', '3_T', 'low_S', 'N_WA')",0.059,0.997,2.002
3_T,"('2_NP', 'Y_L', 'medium_SL', 'low_S', 'standard_H', 'N_WA')",0.059,0.988,2.299
medium_SL,"('2_NP', 'Y_L', '3_T', 'low_S', 'standard_H', 'N_WA')",0.059,1.0,2.645
Y_L,"('2_NP', 'medium_SL', '3_T', 'low_S', 'standard_H', 'N_WA')",0.059,0.947,3.976
2_NP,"('Y_L', 'medium_SL', '3_T', 'low_S', 'standard_H', 'N_WA')",0.059,0.996,6.253
N_P,"('2_NP', 'Y_L', 'medium_SL', '3_T', 'low_S', 'standard_H')",0.061,0.991,1.013
standard_H,"('2_NP', 'Y_L', 'medium_SL', '3_T', 'low_S', 'N_P')",0.061,0.997,2.002
3_T,"('2_NP', 'Y_L', 'medium_SL', 'low_S', 'standard_H', 'N_P')",0.061,0.988,2.3
medium_SL,"('2_NP', 'Y_L', '3_T', 'low_S', 'standard_H', 'N_P')",0.061,0.999,2.642
Y_L,"('2_NP', 'medium_SL', '3_T', 'low_S', 'standard_H', 'N_P')",0.061,0.942,3.955
2_NP,"('Y_L', 'medium_SL', '3_T', 'low_S', 'standard_H', 'N_P')",0.061,0.996,6.254
standard_H,"('2_NP', 'Y_L', 'medium_SL', '3_T', 'low_S')",0.062,0.997,2.003
3_T,"('2_NP', 'Y_L', 'medium_SL', 'low_S', 'standard_H')",0.062,0.988,2.301
medium_SL,"('2_NP', 'Y_L', '3_T', 'low_S', 'standard_H')",0.062,0.999,2.642
Y_L,"('2_NP', 'medium_SL', '3_T', 'low_S', 'standard_H')",0.062,0.942,3.957
2_NP,"('Y_L', 'medium_SL', '3_T', 'low_S', 'standard_H')",0.062,0.996,6.254
N_P,"('2_NP', 'Y_L', 'medium_SL', '3_T', 'low_S', 'N_WA')",0.059,0.994,1.016
N_WA,"('2_NP', 'Y_L', 'medium_SL', '3_T', 'low_S', 'N_P')",0.059,0.957,1.118
3_T,"('2_NP', 'Y_L', 'medium_SL', 'low_S', 'N_WA', 'N_P')",0.059,0.981,2.284
medium_SL,"('2_NP', 'Y_L', '3_T', 'low_S', 'N_WA', 'N_P')",0.059,0.991,2.622
Y_L,"('2_NP', 'medium_SL', '3_T', 'low_S', 'N_WA', 'N_P')",0.059,0.932,3.913
2_NP,"('Y_L', 'medium_SL', '3_T', 'low_S', 'N_WA', 'N_P')",0.059,0.983,6.176
N_WA,"('2_NP', 'Y_L', 'medium_SL', '3_T', 'low_S')",0.059,0.954,1.115
3_T,"('2_NP', 'Y_L', 'medium_SL', 'low_S', 'N_WA')",0.059,0.981,2.284
medium_SL,"('2_NP', 'Y_L', '3_T', 'low_S', 'N_WA')",0.059,0.991,2.622
Y_L,"('2_NP', 'medium_SL', '3_T', 'low_S', 'N_WA')",0.059,0.932,3.914
2_NP,"('Y_L', 'medium_SL', '3_T', 'low_S', 'N_WA')",0.059,0.983,6.177
N_P,"('2_NP', 'Y_L', 'medium_SL', '3_T', 'low_S')",0.062,0.991,1.013
3_T,"('2_NP', 'Y_L', 'medium_SL', 'low_S', 'N_P')",0.062,0.982,2.286
medium_SL,"('2_NP', 'Y_L', '3_T', 'low_S', 'N_P')",0.062,0.99,2.62
Y_L,"('2_NP', 'medium_SL', '3_T', 'low_S', 'N_P')",0.062,0.925,3.885
2_NP,"('Y_L', 'medium_SL', '3_T', 'low_S', 'N_P')",0.062,0.984,6.181
3_T,"('2_NP', 'Y_L', 'medium_SL', 'low_S')",0.062,0.982,2.286
medium_SL,"('2_NP', 'Y_L', '3_T', 'low_S')",0.062,0.99,2.62
Y_L,"('2_NP', 'medium_SL', '3_T', 'low_S')",0.062,0.926,3.887
2_NP,"('Y_L', 'medium_SL', '3_T', 'low_S')",0.062,0.984,6.182
N_P,"('2_NP', 'Y_L', 'medium_SL', '3_T', 'standard_H', 'N_WA')",0.095,0.994,1.015
N_WA,"('2_NP', 'Y_L', 'medium_SL', '3_T', 'standard_H', 'N_P')",0.095,0.954,1.115
standard_H,"('2_NP', 'Y_L', 'medium_SL', '3_T', 'N_WA', 'N_P')",0.095,0.998,2.005
3_T,"('2_NP', 'Y_L', 'medium_SL', 'standard_H', 'N_WA', 'N_P')",0.095,0.99,2.305
medium_SL,"('2_NP', 'Y_L', '3_T', 'standard_H', 'N_WA', 'N_P')",0.095,1.0,2.645
Y_L,"('2_NP', 'medium_SL', '3_T', 'standard_H', 'N_WA', 'N_P')",0.095,0.931,3.911
2_NP,"('Y_L', 'medium_SL', '3_T', 'standard_H', 'N_WA', 'N_P')",0.095,0.996,6.255
N_WA,"('2_NP', 'Y_L', 'medium_SL', '3_T', 'standard_H')",0.096,0.952,1.113
standard_H,"('2_NP', 'Y_L', 'medium_SL', '3_T', 'N_WA')",0.096,0.998,2.005
3_T,"('2_NP', 'Y_L', 'medium_SL', 'standard_H', 'N_WA')",0.096,0.99,2.306
medium_SL,"('2_NP', 'Y_L', '3_T', 'standard_H', 'N_WA')",0.096,1.0,2.645
Y_L,"('2_NP', 'medium_SL', '3_T', 'standard_H', 'N_WA')",0.096,0.93,3.907
2_NP,"('Y_L', 'medium_SL', '3_T', 'standard_H', 'N_WA')",0.096,0.996,6.255
N_P,"('2_NP', 'Y_L', 'medium_SL', '3_T', 'standard_H')",0.1,0.992,1.014
standard_H,"('2_NP', 'Y_L', 'medium_SL', '3_T', 'N_P')",0.1,0.998,2.005
3_T,"('2_NP', 'Y_L', 'medium_SL', 'standard_H', 'N_P')",0.1,0.991,2.306
medium_SL,"('2_NP', 'Y_L', '3_T', 'standard_H', 'N_P')",0.1,0.999,2.644
Y_L,"('2_NP', 'medium_SL', '3_T', 'standard_H', 'N_P')",0.1,0.925,3.884
2_NP,"('Y_L', 'medium_SL', '3_T', 'standard_H', 'N_P')",0.1,0.996,6.256
standard_H,"('2_NP', 'Y_L', 'medium_SL', '3_T')",0.101,0.998,2.005
3_T,"('2_NP', 'Y_L', 'medium_SL', 'standard_H')",0.101,0.991,2.307
medium_SL,"('2_NP', 'Y_L', '3_T', 'standard_H')",0.101,0.999,2.644
