Consequent,Antecedent,Supp,Conf,Lift
N_L,"('2_T', 'intensive_H', 'N_WA', 'N_P')",0.09,0.98,1.29
N_WA,"('2_T', 'intensive_H', 'N_L')",0.09,0.82,0.96
N_L,"('2_T', 'intensive_H', 'N_WA')",0.09,0.98,1.29
N_P,"('2_T', 'intensive_H', 'N_L')",0.1,0.98,1.0
N_L,"('2_T', 'intensive_H', 'N_P')",0.1,0.98,1.29
N_L,"('2_T', 'intensive_H')",0.11,0.98,1.29
N_P,"('2_T', 'intensive_H', 'N_WA')",0.09,0.98,1.0
N_WA,"('2_T', 'intensive_H', 'N_P')",0.09,0.82,0.96
N_WA,"('2_T', 'intensive_H')",0.09,0.82,0.96
N_P,"('2_T', 'intensive_H')",0.11,0.98,1.0
N_P,"('2_T', 'standard_H', 'N_L', 'N_WA')",0.09,0.99,1.01
N_WA,"('2_T', 'standard_H', 'N_L', 'N_P')",0.09,0.83,0.97
N_L,"('2_T', 'standard_H', 'N_WA', 'N_P')",0.09,0.98,1.29
N_WA,"('2_T', 'standard_H', 'N_L')",0.09,0.83,0.97
N_L,"('2_T', 'standard_H', 'N_WA')",0.09,0.98,1.29
N_P,"('2_T', 'standard_H', 'N_L')",0.1,0.99,1.01
N_L,"('2_T', 'standard_H', 'N_P')",0.1,0.98,1.29
N_L,"('2_T', 'standard_H')",0.11,0.98,1.29
N_P,"('2_T', 'standard_H', 'N_WA')",0.09,0.99,1.01
N_WA,"('2_T', 'standard_H', 'N_P')",0.09,0.84,0.98
N_WA,"('2_T', 'standard_H')",0.09,0.84,0.98
N_P,"('2_T', 'standard_H')",0.11,0.99,1.01
N_P,"('2_T', 'N_L', 'N_WA')",0.17,0.98,1.0
N_WA,"('2_T', 'N_L', 'N_P')",0.17,0.83,0.97
N_L,"('2_T', 'N_WA', 'N_P')",0.17,0.98,1.29
N_WA,"('2_T', 'N_L')",0.18,0.83,0.96
N_L,"('2_T', 'N_WA')",0.18,0.98,1.29
N_P,"('2_T', 'N_L')",0.21,0.98,1.0
N_L,"('2_T', 'N_P')",0.21,0.98,1.29
N_L,"('2_T',)",0.21,0.98,1.29
N_P,"('2_T', 'N_WA')",0.18,0.98,1.0
N_WA,"('2_T', 'N_P')",0.18,0.83,0.97
N_WA,"('2_T',)",0.18,0.83,0.97
N_P,"('2_T',)",0.21,0.98,1.0
N_P,"('Y_L', 'insufficient_LE', 'medium_SL', '3_T', '0_S', 'standard_H', 'N_WA')",0.05,1.0,1.02
N_WA,"('Y_L', 'insufficient_LE', 'medium_SL', '3_T', '0_S', 'standard_H', 'N_P')",0.05,0.95,1.12
standard_H,"('Y_L', 'insufficient_LE', 'medium_SL', '3_T', '0_S', 'N_WA', 'N_P')",0.05,1.0,2.0
0_S,"('Y_L', 'insufficient_LE', 'medium_SL', '3_T', 'standard_H', 'N_WA', 'N_P')",0.05,0.62,1.26
3_T,"('Y_L', 'insufficient_LE', 'medium_SL', '0_S', 'standard_H', 'N_WA', 'N_P')",0.05,0.99,2.3
medium_SL,"('Y_L', 'insufficient_LE', '3_T', '0_S', 'standard_H', 'N_WA', 'N_P')",0.05,0.99,2.62
insufficient_LE,"('Y_L', 'medium_SL', '3_T', '0_S', 'standard_H', 'N_WA', 'N_P')",0.05,0.85,3.3
Y_L,"('insufficient_LE', 'medium_SL', '3_T', '0_S', 'standard_H', 'N_WA', 'N_P')",0.05,0.94,3.96
N_WA,"('Y_L', 'insufficient_LE', 'medium_SL', '3_T', '0_S', 'standard_H')",0.05,0.95,1.12
standard_H,"('Y_L', 'insufficient_LE', 'medium_SL', '3_T', '0_S', 'N_WA')",0.05,1.0,2.0
0_S,"('Y_L', 'insufficient_LE', 'medium_SL', '3_T', 'standard_H', 'N_WA')",0.05,0.62,1.26
3_T,"('Y_L', 'insufficient_LE', 'medium_SL', '0_S', 'standard_H', 'N_WA')",0.05,0.99,2.3
medium_SL,"('Y_L', 'insufficient_LE', '3_T', '0_S', 'standard_H', 'N_WA')",0.05,0.99,2.62
insufficient_LE,"('Y_L', 'medium_SL', '3_T', '0_S', 'standard_H', 'N_WA')",0.05,0.85,3.29
Y_L,"('insufficient_LE', 'medium_SL', '3_T', '0_S', 'standard_H', 'N_WA')",0.05,0.94,3.97
N_P,"('Y_L', 'insufficient_LE', 'medium_SL', '3_T', '0_S', 'standard_H')",0.05,1.0,1.02
standard_H,"('Y_L', 'insufficient_LE', 'medium_SL', '3_T', '0_S', 'N_P')",0.05,1.0,2.0
0_S,"('Y_L', 'insufficient_LE', 'medium_SL', '3_T', 'standard_H', 'N_P')",0.05,0.62,1.26
3_T,"('Y_L', 'insufficient_LE', 'medium_SL', '0_S', 'standard_H', 'N_P')",0.05,0.99,2.3
medium_SL,"('Y_L', 'insufficient_LE', '3_T', '0_S', 'standard_H', 'N_P')",0.05,0.99,2.62
insufficient_LE,"('Y_L', 'medium_SL', '3_T', '0_S', 'standard_H', 'N_P')",0.05,0.86,3.31
Y_L,"('insufficient_LE', 'medium_SL', '3_T', '0_S', 'standard_H', 'N_P')",0.05,0.93,3.92
standard_H,"('Y_L', 'insufficient_LE', 'medium_SL', '3_T', '0_S')",0.05,1.0,2.0
0_S,"('Y_L', 'insufficient_LE', 'medium_SL', '3_T', 'standard_H')",0.05,0.61,1.26
3_T,"('Y_L', 'insufficient_LE', 'medium_SL', '0_S', 'standard_H')",0.05,0.99,2.3
medium_SL,"('Y_L', 'insufficient_LE', '3_T', '0_S', 'standard_H')",0.05,0.99,2.62
insufficient_LE,"('Y_L', 'medium_SL', '3_T', '0_S', 'standard_H')",0.05,0.85,3.29
Y_L,"('insufficient_LE', 'medium_SL', '3_T', '0_S', 'standard_H')",0.05,0.93,3.92
N_P,"('Y_L', 'insufficient_LE', 'medium_SL', '3_T', '0_S', 'N_WA')",0.05,1.0,1.02
N_WA,"('Y_L', 'insufficient_LE', 'medium_SL', '3_T', '0_S', 'N_P')",0.05,0.95,1.12
0_S,"('Y_L', 'insufficient_LE', 'medium_SL', '3_T', 'N_WA', 'N_P')",0.05,0.62,1.26
3_T,"('Y_L', 'insufficient_LE', 'medium_SL', '0_S', 'N_WA', 'N_P')",0.05,0.98,2.28
medium_SL,"('Y_L', 'insufficient_LE', '3_T', '0_S', 'N_WA', 'N_P')",0.05,0.97,2.58
insufficient_LE,"('Y_L', 'medium_SL', '3_T', '0_S', 'N_WA', 'N_P')",0.05,0.84,3.26
Y_L,"('insufficient_LE', 'medium_SL', '3_T', '0_S', 'N_WA', 'N_P')",0.05,0.93,3.91
N_WA,"('Y_L', 'insufficient_LE', 'medium_SL', '3_T', '0_S')",0.05,0.95,1.12
0_S,"('Y_L', 'insufficient_LE', 'medium_SL', '3_T', 'N_WA')",0.05,0.61,1.26
3_T,"('Y_L', 'insufficient_LE', 'medium_SL', '0_S', 'N_WA')",0.05,0.98,2.28
medium_SL,"('Y_L', 'insufficient_LE', '3_T', '0_S', 'N_WA')",0.05,0.97,2.58
insufficient_LE,"('Y_L', 'medium_SL', '3_T', '0_S', 'N_WA')",0.05,0.84,3.25
Y_L,"('insufficient_LE', 'medium_SL', '3_T', '0_S', 'N_WA')",0.05,0.93,3.91
N_P,"('Y_L', 'insufficient_LE', 'medium_SL', '3_T', '0_S')",0.05,1.0,1.02
0_S,"('Y_L', 'insufficient_LE', 'medium_SL', '3_T', 'N_P')",0.05,0.62,1.26
3_T,"('Y_L', 'insufficient_LE', 'medium_SL', '0_S', 'N_P')",0.05,0.98,2.28
medium_SL,"('Y_L', 'insufficient_LE', '3_T', '0_S', 'N_P')",0.05,0.97,2.58
insufficient_LE,"('Y_L', 'medium_SL', '3_T', '0_S', 'N_P')",0.05,0.85,3.27
Y_L,"('insufficient_LE', 'medium_SL', '3_T', '0_S', 'N_P')",0.05,0.92,3.86
0_S,"('Y_L', 'insufficient_LE', 'medium_SL', '3_T')",0.05,0.61,1.26
3_T,"('Y_L', 'insufficient_LE', 'medium_SL', '0_S')",0.05,0.98,2.28
medium_SL,"('Y_L', 'insufficient_LE', '3_T', '0_S')",0.05,0.97,2.58
insufficient_LE,"('Y_L', 'medium_SL', '3_T', '0_S')",0.05,0.84,3.25
Y_L,"('insufficient_LE', 'medium_SL', '3_T', '0_S')",0.05,0.92,3.86
N_P,"('Y_L', 'insufficient_LE', 'medium_SL', '3_T', 'standard_H', 'N_WA')",0.08,0.99,1.02
N_WA,"('Y_L', 'insufficient_LE', 'medium_SL', '3_T', 'standard_H', 'N_P')",0.08,0.95,1.12
standard_H,"('Y_L', 'insufficient_LE', 'medium_SL', '3_T', 'N_WA', 'N_P')",0.08,1.0,2.0
3_T,"('Y_L', 'insufficient_LE', 'medium_SL', 'standard_H', 'N_WA', 'N_P')",0.08,0.99,2.3
medium_SL,"('Y_L', 'insufficient_LE', '3_T', 'standard_H', 'N_WA', 'N_P')",0.08,0.99,2.63
insufficient_LE,"('Y_L', 'medium_SL', '3_T', 'standard_H', 'N_WA', 'N_P')",0.08,0.85,3.29
Y_L,"('insufficient_LE', 'medium_SL', '3_T', 'standard_H', 'N_WA', 'N_P')",0.08,0.91,3.82
N_WA,"('Y_L', 'insufficient_LE', 'medium_SL', '3_T', 'standard_H')",0.08,0.95,1.12
standard_H,"('Y_L', 'insufficient_LE', 'medium_SL', '3_T', 'N_WA')",0.08,1.0,2.0
3_T,"('Y_L', 'insufficient_LE', 'medium_SL', 'standard_H', 'N_WA')",0.08,0.99,2.3
medium_SL,"('Y_L', 'insufficient_LE', '3_T', 'standard_H', 'N_WA')",0.08,0.99,2.63
insufficient_LE,"('Y_L', 'medium_SL', '3_T', 'standard_H', 'N_WA')",0.08,0.85,3.29
Y_L,"('insufficient_LE', 'medium_SL', '3_T', 'standard_H', 'N_WA')",0.08,0.9,3.8
N_P,"('Y_L', 'insufficient_LE', 'medium_SL', '3_T', 'standard_H')",0.09,0.99,1.02
standard_H,"('Y_L', 'insufficient_LE', 'medium_SL', '3_T', 'N_P')",0.09,1.0,2.0
3_T,"('Y_L', 'insufficient_LE', 'medium_SL', 'standard_H', 'N_P')",0.09,0.99,2.3
medium_SL,"('Y_L', 'insufficient_LE', '3_T', 'standard_H', 'N_P')",0.09,0.99,2.62
insufficient_LE,"('Y_L', 'medium_SL', '3_T', 'standard_H', 'N_P')",0.09,0.85,3.29
Y_L,"('insufficient_LE', 'medium_SL', '3_T', 'standard_H', 'N_P')",0.09,0.9,3.77
standard_H,"('Y_L', 'insufficient_LE', 'medium_SL', '3_T')",0.09,1.0,2.0
3_T,"('Y_L', 'insufficient_LE', 'medium_SL', 'standard_H')",0.09,0.99,2.3
medium_SL,"('Y_L', 'insufficient_LE', '3_T', 'standard_H')",0.09,0.99,2.63
insufficient_LE,"('Y_L', 'medium_SL', '3_T', 'standard_H')",0.09,0.85,3.29
Y_L,"('insufficient_LE', 'medium_SL', '3_T', 'standard_H')",0.09,0.89,3.75
N_P,"('Y_L', 'insufficient_LE', 'medium_SL', '3_T', 'N_WA')",0.08,0.99,1.02
N_WA,"('Y_L', 'insufficient_LE', 'medium_SL', '3_T', 'N_P')",0.08,0.95,1.12
3_T,"('Y_L', 'insufficient_LE', 'medium_SL', 'N_WA', 'N_P')",0.08,0.97,2.27
medium_SL,"('Y_L', 'insufficient_LE', '3_T', 'N_WA', 'N_P')",0.08,0.98,2.59
insufficient_LE,"('Y_L', 'medium_SL', '3_T', 'N_WA', 'N_P')",0.08,0.85,3.27
Y_L,"('insufficient_LE', 'medium_SL', '3_T', 'N_WA', 'N_P')",0.08,0.89,3.76
N_WA,"('Y_L', 'insufficient_LE', 'medium_SL', '3_T')",0.08,0.95,1.12
3_T,"('Y_L', 'insufficient_LE', 'medium_SL', 'N_WA')",0.08,0.97,2.27
medium_SL,"('Y_L', 'insufficient_LE', '3_T', 'N_WA')",0.08,0.98,2.6
insufficient_LE,"('Y_L', 'medium_SL', '3_T', 'N_WA')",0.08,0.85,3.27
Y_L,"('insufficient_LE', 'medium_SL', '3_T', 'N_WA')",0.08,0.89,3.74
N_P,"('Y_L', 'insufficient_LE', 'medium_SL', '3_T')",0.09,0.99,1.02
3_T,"('Y_L', 'insufficient_LE', 'medium_SL', 'N_P')",0.09,0.97,2.27
medium_SL,"('Y_L', 'insufficient_LE', '3_T', 'N_P')",0.09,0.98,2.6
insufficient_LE,"('Y_L', 'medium_SL', '3_T', 'N_P')",0.09,0.85,3.27
Y_L,"('insufficient_LE', 'medium_SL', '3_T', 'N_P')",0.09,0.88,3.7
3_T,"('Y_L', 'insufficient_LE', 'medium_SL')",0.09,0.97,2.27
medium_SL,"('Y_L', 'insufficient_LE', '3_T')",0.09,0.98,2.6
insufficient_LE,"('Y_L', 'medium_SL', '3_T')",0.09,0.84,3.26
Y_L,"('insufficient_LE', 'medium_SL', '3_T')",0.09,0.88,3.68
N_P,"('Y_L', 'insufficient_LE', 'medium_SL', '0_S', 'standard_H', 'N_WA')",0.05,1.0,1.02
N_WA,"('Y_L', 'insufficient_LE', 'medium_SL', '0_S', 'standard_H', 'N_P')",0.05,0.95,1.12
standard_H,"('Y_L', 'insufficient_LE', 'medium_SL', '0_S', 'N_WA', 'N_P')",0.05,0.98,1.98
0_S,"('Y_L', 'insufficient_LE', 'medium_SL', 'standard_H', 'N_WA', 'N_P')",0.05,0.62,1.26
medium_SL,"('Y_L', 'insufficient_LE', '0_S', 'standard_H', 'N_WA', 'N_P')",0.05,0.96,2.54
insufficient_LE,"('Y_L', 'medium_SL', '0_S', 'standard_H', 'N_WA', 'N_P')",0.05,0.84,3.24
Y_L,"('insufficient_LE', 'medium_SL', '0_S', 'standard_H', 'N_WA', 'N_P')",0.05,0.85,3.59
N_WA,"('Y_L', 'insufficient_LE', 'medium_SL', '0_S', 'standard_H')",0.05,0.95,1.12
standard_H,"('Y_L', 'insufficient_LE', 'medium_SL', '0_S', 'N_WA')",0.05,0.98,1.98
0_S,"('Y_L', 'insufficient_LE', 'medium_SL', 'standard_H', 'N_WA')",0.05,0.61,1.26
medium_SL,"('Y_L', 'insufficient_LE', '0_S', 'standard_H', 'N_WA')",0.05,0.96,2.54
insufficient_LE,"('Y_L', 'medium_SL', '0_S', 'standard_H', 'N_WA')",0.05,0.84,3.23
Y_L,"('insufficient_LE', 'medium_SL', '0_S', 'standard_H', 'N_WA')",0.05,0.85,3.59
N_P,"('Y_L', 'insufficient_LE', 'medium_SL', '0_S', 'standard_H')",0.05,1.0,1.02
standard_H,"('Y_L', 'insufficient_LE', 'medium_SL', '0_S', 'N_P')",0.05,0.99,1.98
0_S,"('Y_L', 'insufficient_LE', 'medium_SL', 'standard_H', 'N_P')",0.05,0.62,1.26
medium_SL,"('Y_L', 'insufficient_LE', '0_S', 'standard_H', 'N_P')",0.05,0.96,2.53
insufficient_LE,"('Y_L', 'medium_SL', '0_S', 'standard_H', 'N_P')",0.05,0.84,3.25
Y_L,"('insufficient_LE', 'medium_SL', '0_S', 'standard_H', 'N_P')",0.05,0.83,3.5
standard_H,"('Y_L', 'insufficient_LE', 'medium_SL', '0_S')",0.05,0.99,1.98
0_S,"('Y_L', 'insufficient_LE', 'medium_SL', 'standard_H')",0.05,0.61,1.26
medium_SL,"('Y_L', 'insufficient_LE', '0_S', 'standard_H')",0.05,0.96,2.53
insufficient_LE,"('Y_L', 'medium_SL', '0_S', 'standard_H')",0.05,0.84,3.23
Y_L,"('insufficient_LE', 'medium_SL', '0_S', 'standard_H')",0.05,0.83,3.51
N_P,"('Y_L', 'insufficient_LE', 'medium_SL', '0_S', 'N_WA')",0.05,1.0,1.02
N_WA,"('Y_L', 'insufficient_LE', 'medium_SL', '0_S', 'N_P')",0.05,0.95,1.12
0_S,"('Y_L', 'insufficient_LE', 'medium_SL', 'N_WA', 'N_P')",0.05,0.61,1.26
medium_SL,"('Y_L', 'insufficient_LE', '0_S', 'N_WA', 'N_P')",0.05,0.59,1.55
insufficient_LE,"('Y_L', 'medium_SL', '0_S', 'N_WA', 'N_P')",0.05,0.81,3.13
Y_L,"('insufficient_LE', 'medium_SL', '0_S', 'N_WA', 'N_P')",0.05,0.81,3.41
N_WA,"('Y_L', 'insufficient_LE', 'medium_SL', '0_S')",0.05,0.95,1.12
0_S,"('Y_L', 'insufficient_LE', 'medium_SL', 'N_WA')",0.05,0.61,1.25
medium_SL,"('Y_L', 'insufficient_LE', '0_S', 'N_WA')",0.05,0.59,1.55
insufficient_LE,"('Y_L', 'medium_SL', '0_S', 'N_WA')",0.05,0.81,3.13
Y_L,"('insufficient_LE', 'medium_SL', '0_S', 'N_WA')",0.05,0.81,3.41
N_P,"('Y_L', 'insufficient_LE', 'medium_SL', '0_S')",0.05,1.0,1.02
0_S,"('Y_L', 'insufficient_LE', 'medium_SL', 'N_P')",0.05,0.61,1.26
medium_SL,"('Y_L', 'insufficient_LE', '0_S', 'N_P')",0.05,0.58,1.54
insufficient_LE,"('Y_L', 'medium_SL', '0_S', 'N_P')",0.05,0.81,3.14
Y_L,"('insufficient_LE', 'medium_SL', '0_S', 'N_P')",0.05,0.79,3.32
0_S,"('Y_L', 'insufficient_LE', 'medium_SL')",0.05,0.61,1.25
medium_SL,"('Y_L', 'insufficient_LE', '0_S')",0.05,0.58,1.54
insufficient_LE,"('Y_L', 'medium_SL', '0_S')",0.05,0.81,3.13
Y_L,"('insufficient_LE', 'medium_SL', '0_S')",0.05,0.79,3.32
N_P,"('Y_L', 'insufficient_LE', 'medium_SL', 'standard_H', 'N_WA')",0.08,0.99,1.02
N_WA,"('Y_L', 'insufficient_LE', 'medium_SL', 'standard_H', 'N_P')",0.08,0.95,1.12
standard_H,"('Y_L', 'insufficient_LE', 'medium_SL', 'N_WA', 'N_P')",0.08,0.98,1.97
medium_SL,"('Y_L', 'insufficient_LE', 'standard_H', 'N_WA', 'N_P')",0.08,0.97,2.56
insufficient_LE,"('Y_L', 'medium_SL', 'standard_H', 'N_WA', 'N_P')",0.08,0.84,3.24
Y_L,"('insufficient_LE', 'medium_SL', 'standard_H', 'N_WA', 'N_P')",0.08,0.8,3.38
N_WA,"('Y_L', 'insufficient_LE', 'medium_SL', 'standard_H')",0.08,0.95,1.12
standard_H,"('Y_L', 'insufficient_LE', 'medium_SL', 'N_WA')",0.08,0.98,1.97
medium_SL,"('Y_L', 'insufficient_LE', 'standard_H', 'N_WA')",0.08,0.97,2.56
insufficient_LE,"('Y_L', 'medium_SL', 'standard_H', 'N_WA')",0.08,0.84,3.24
Y_L,"('insufficient_LE', 'medium_SL', 'standard_H', 'N_WA')",0.08,0.8,3.35
N_P,"('Y_L', 'insufficient_LE', 'medium_SL', 'standard_H')",0.09,0.99,1.02
standard_H,"('Y_L', 'insufficient_LE', 'medium_SL', 'N_P')",0.09,0.98,1.97
medium_SL,"('Y_L', 'insufficient_LE', 'standard_H', 'N_P')",0.09,0.97,2.56
insufficient_LE,"('Y_L', 'medium_SL', 'standard_H', 'N_P')",0.09,0.84,3.25
Y_L,"('insufficient_LE', 'medium_SL', 'standard_H', 'N_P')",0.09,0.78,3.29
standard_H,"('Y_L', 'insufficient_LE', 'medium_SL')",0.09,0.98,1.97
medium_SL,"('Y_L', 'insufficient_LE', 'standard_H')",0.09,0.97,2.56
insufficient_LE,"('Y_L', 'medium_SL', 'standard_H')",0.09,0.84,3.24
Y_L,"('insufficient_LE', 'medium_SL', 'standard_H')",0.09,0.78,3.27
N_P,"('Y_L', 'insufficient_LE', 'medium_SL', 'N_WA')",0.08,0.99,1.02
N_WA,"('Y_L', 'insufficient_LE', 'medium_SL', 'N_P')",0.08,0.95,1.12
medium_SL,"('Y_L', 'insufficient_LE', 'N_WA', 'N_P')",0.08,0.58,1.53
insufficient_LE,"('Y_L', 'medium_SL', 'N_WA', 'N_P')",0.08,0.81,3.14
Y_L,"('insufficient_LE', 'medium_SL', 'N_WA', 'N_P')",0.08,0.76,3.18
N_WA,"('Y_L', 'insufficient_LE', 'medium_SL')",0.08,0.96,1.12
medium_SL,"('Y_L', 'insufficient_LE', 'N_WA')",0.08,0.58,1.53
insufficient_LE,"('Y_L', 'medium_SL', 'N_WA')",0.08,0.81,3.14
Y_L,"('insufficient_LE', 'medium_SL', 'N_WA')",0.08,0.75,3.16
N_P,"('Y_L', 'insufficient_LE', 'medium_SL')",0.09,0.99,1.02
medium_SL,"('Y_L', 'insufficient_LE', 'N_P')",0.09,0.58,1.53
insufficient_LE,"('Y_L', 'medium_SL', 'N_P')",0.09,0.81,3.14
Y_L,"('insufficient_LE', 'medium_SL', 'N_P')",0.09,0.73,3.07
medium_SL,"('Y_L', 'insufficient_LE')",0.09,0.58,1.53
insufficient_LE,"('Y_L', 'medium_SL')",0.09,0.81,3.13
Y_L,"('insufficient_LE', 'medium_SL')",0.09,0.73,3.05
N_P,"('Y_L', 'insufficient_LE', '3_T', '0_S', 'standard_H', 'N_WA')",0.05,1.0,1.02
N_WA,"('Y_L', 'insufficient_LE', '3_T', '0_S', 'standard_H', 'N_P')",0.05,0.95,1.11
standard_H,"('Y_L', 'insufficient_LE', '3_T', '0_S', 'N_WA', 'N_P')",0.05,0.98,1.97
0_S,"('Y_L', 'insufficient_LE', '3_T', 'standard_H', 'N_WA', 'N_P')",0.05,0.62,1.26
3_T,"('Y_L', 'insufficient_LE', '0_S', 'standard_H', 'N_WA', 'N_P')",0.05,0.96,2.23
insufficient_LE,"('Y_L', '3_T', '0_S', 'standard_H', 'N_WA', 'N_P')",0.05,0.85,3.29
Y_L,"('insufficient_LE', '3_T', '0_S', 'standard_H', 'N_WA', 'N_P')",0.05,0.89,3.75
N_WA,"('Y_L', 'insufficient_LE', '3_T', '0_S', 'standard_H')",0.05,0.95,1.12
standard_H,"('Y_L', 'insufficient_LE', '3_T', '0_S', 'N_WA')",0.05,0.98,1.97
0_S,"('Y_L', 'insufficient_LE', '3_T', 'standard_H', 'N_WA')",0.05,0.62,1.26
3_T,"('Y_L', 'insufficient_LE', '0_S', 'standard_H', 'N_WA')",0.05,0.96,2.23
insufficient_LE,"('Y_L', '3_T', '0_S', 'standard_H', 'N_WA')",0.05,0.85,3.27
Y_L,"('insufficient_LE', '3_T', '0_S', 'standard_H', 'N_WA')",0.05,0.89,3.75
N_P,"('Y_L', 'insufficient_LE', '3_T', '0_S', 'standard_H')",0.05,1.0,1.02
standard_H,"('Y_L', 'insufficient_LE', '3_T', '0_S', 'N_P')",0.05,0.98,1.97
0_S,"('Y_L', 'insufficient_LE', '3_T', 'standard_H', 'N_P')",0.05,0.62,1.26
3_T,"('Y_L', 'insufficient_LE', '0_S', 'standard_H', 'N_P')",0.05,0.95,2.22
insufficient_LE,"('Y_L', '3_T', '0_S', 'standard_H', 'N_P')",0.05,0.85,3.3
Y_L,"('insufficient_LE', '3_T', '0_S', 'standard_H', 'N_P')",0.05,0.87,3.64
standard_H,"('Y_L', 'insufficient_LE', '3_T', '0_S')",0.05,0.98,1.97
0_S,"('Y_L', 'insufficient_LE', '3_T', 'standard_H')",0.05,0.62,1.26
3_T,"('Y_L', 'insufficient_LE', '0_S', 'standard_H')",0.05,0.95,2.22
insufficient_LE,"('Y_L', '3_T', '0_S', 'standard_H')",0.05,0.85,3.27
Y_L,"('insufficient_LE', '3_T', '0_S', 'standard_H')",0.05,0.87,3.65
N_P,"('Y_L', 'insufficient_LE', '3_T', '0_S', 'N_WA')",0.05,1.0,1.02
N_WA,"('Y_L', 'insufficient_LE', '3_T', '0_S', 'N_P')",0.05,0.95,1.12
0_S,"('Y_L', 'insufficient_LE', '3_T', 'N_WA', 'N_P')",0.05,0.62,1.27
3_T,"('Y_L', 'insufficient_LE', '0_S', 'N_WA', 'N_P')",0.05,0.59,1.37
insufficient_LE,"('Y_L', '3_T', '0_S', 'N_WA', 'N_P')",0.05,0.83,3.22
Y_L,"('insufficient_LE', '3_T', '0_S', 'N_WA', 'N_P')",0.05,0.85,3.56
N_WA,"('Y_L', 'insufficient_LE', '3_T', '0_S')",0.05,0.95,1.12
0_S,"('Y_L', 'insufficient_LE', '3_T', 'N_WA')",0.05,0.62,1.27
3_T,"('Y_L', 'insufficient_LE', '0_S', 'N_WA')",0.05,0.59,1.37
insufficient_LE,"('Y_L', '3_T', '0_S', 'N_WA')",0.05,0.83,3.21
Y_L,"('insufficient_LE', '3_T', '0_S', 'N_WA')",0.05,0.85,3.56
N_P,"('Y_L', 'insufficient_LE', '3_T', '0_S')",0.05,1.0,1.02
0_S,"('Y_L', 'insufficient_LE', '3_T', 'N_P')",0.05,0.62,1.27
3_T,"('Y_L', 'insufficient_LE', '0_S', 'N_P')",0.05,0.58,1.36
insufficient_LE,"('Y_L', '3_T', '0_S', 'N_P')",0.05,0.84,3.23
Y_L,"('insufficient_LE', '3_T', '0_S', 'N_P')",0.05,0.82,3.44
0_S,"('Y_L', 'insufficient_LE', '3_T')",0.05,0.62,1.27
3_T,"('Y_L', 'insufficient_LE', '0_S')",0.05,0.58,1.36
insufficient_LE,"('Y_L', '3_T', '0_S')",0.05,0.83,3.21
Y_L,"('insufficient_LE', '3_T', '0_S')",0.05,0.82,3.44
N_P,"('Y_L', 'insufficient_LE', '3_T', 'standard_H', 'N_WA')",0.08,0.99,1.02
N_WA,"('Y_L', 'insufficient_LE', '3_T', 'standard_H', 'N_P')",0.08,0.95,1.11
standard_H,"('Y_L', 'insufficient_LE', '3_T', 'N_WA', 'N_P')",0.08,0.98,1.98
3_T,"('Y_L', 'insufficient_LE', 'standard_H', 'N_WA', 'N_P')",0.08,0.96,2.24
insufficient_LE,"('Y_L', '3_T', 'standard_H', 'N_WA', 'N_P')",0.08,0.85,3.29
Y_L,"('insufficient_LE', '3_T', 'standard_H', 'N_WA', 'N_P')",0.08,0.86,3.6
N_WA,"('Y_L', 'insufficient_LE', '3_T', 'standard_H')",0.08,0.95,1.12
standard_H,"('Y_L', 'insufficient_LE', '3_T', 'N_WA')",0.08,0.98,1.98
3_T,"('Y_L', 'insufficient_LE', 'standard_H', 'N_WA')",0.08,0.96,2.24
insufficient_LE,"('Y_L', '3_T', 'standard_H', 'N_WA')",0.08,0.85,3.28
Y_L,"('insufficient_LE', '3_T', 'standard_H', 'N_WA')",0.08,0.85,3.58
N_P,"('Y_L', 'insufficient_LE', '3_T', 'standard_H')",0.09,0.99,1.02
standard_H,"('Y_L', 'insufficient_LE', '3_T', 'N_P')",0.09,0.98,1.98
3_T,"('Y_L', 'insufficient_LE', 'standard_H', 'N_P')",0.09,0.96,2.24
insufficient_LE,"('Y_L', '3_T', 'standard_H', 'N_P')",0.09,0.85,3.29
Y_L,"('insufficient_LE', '3_T', 'standard_H', 'N_P')",0.09,0.83,3.51
standard_H,"('Y_L', 'insufficient_LE', '3_T')",0.09,0.98,1.98
3_T,"('Y_L', 'insufficient_LE', 'standard_H')",0.09,0.96,2.24
insufficient_LE,"('Y_L', '3_T', 'standard_H')",0.09,0.85,3.27
Y_L,"('insufficient_LE', '3_T', 'standard_H')",0.09,0.83,3.49
N_P,"('Y_L', 'insufficient_LE', '3_T', 'N_WA')",0.08,0.99,1.02
N_WA,"('Y_L', 'insufficient_LE', '3_T', 'N_P')",0.08,0.95,1.12
3_T,"('Y_L', 'insufficient_LE', 'N_WA', 'N_P')",0.08,0.57,1.34
insufficient_LE,"('Y_L', '3_T', 'N_WA', 'N_P')",0.08,0.84,3.24
Y_L,"('insufficient_LE', '3_T', 'N_WA', 'N_P')",0.08,0.8,3.36
N_WA,"('Y_L', 'insufficient_LE', '3_T')",0.08,0.95,1.12
3_T,"('Y_L', 'insufficient_LE', 'N_WA')",0.08,0.57,1.34
insufficient_LE,"('Y_L', '3_T', 'N_WA')",0.08,0.84,3.23
Y_L,"('insufficient_LE', '3_T', 'N_WA')",0.08,0.79,3.34
N_P,"('Y_L', 'insufficient_LE', '3_T')",0.09,0.99,1.02
